,h,t,r
31990,745,2236,54
31991,745,4804,54
31992,126,3044,3
31993,8298,6313,1056
31994,3244,1113,129
31995,6364,7701,92
31996,5866,8691,80
31997,140,1732,105
31998,463,155,26
31999,2703,9189,80
32000,1517,5452,31
32001,1638,8581,129
32002,3083,9719,140
32003,9219,7384,61
32004,14344,12792,869
32005,2519,3337,71
32006,3006,752,261
32007,13073,1278,230
32008,12974,635,278
32009,6158,5324,265
32010,13636,3804,267
32011,658,14254,28
32012,11250,7952,909
32013,2002,11933,36
32014,6881,829,19
32015,794,10758,35
32016,794,8932,35
32017,13378,2767,23
32018,221,13009,52
32019,221,1067,53
32020,7631,11125,246
32021,3467,1569,22
32022,8863,1003,10
32023,7865,10269,42
32024,9155,11762,52
32025,8788,6766,13
32026,1313,2985,6
32027,8993,9357,61
32028,909,9680,26
32029,3985,101,43
32030,9097,58,23
32031,563,779,46
32032,5397,6517,9
32033,818,2885,72
32034,1174,7163,61
32035,3950,5596,26
32036,1676,3507,13
32037,5571,6148,202
32038,612,2810,26
32039,9538,7657,16
32040,2680,8362,13
32041,4287,552,184
32042,4287,82,10
32043,6206,1927,30
32044,7221,2823,30
32045,12297,609,92
32046,2234,1023,516
32047,9604,101,43
32048,10691,4284,140
32049,5294,9308,79
32050,2294,1054,224
32051,3100,11296,902
32052,7753,3989,35
32053,9328,6277,27
32054,6820,58,23
32055,848,1119,47
32056,848,9306,47
32057,9961,11885,297
32058,4203,4774,136
32059,833,11645,263
32060,12239,9856,7
32061,2702,2398,53
32062,2702,1627,53
32063,2702,1086,10
32064,787,8329,35
32065,2641,9340,164
32066,4950,3761,301
32067,8439,1851,7
32068,8439,1749,10
32069,2154,3632,21
32070,4154,3218,114
32071,2372,58,23
32072,12085,225,46
32073,1518,10643,11
32074,9635,3666,221
32075,7955,2304,13
32076,7955,325,620
32077,10208,7932,37
32078,3161,9751,13
32079,13607,17,138
32080,5246,290,164
32081,2017,7078,40
32082,677,3763,37
32083,5003,3142,13
32084,5003,10345,3
32085,4444,4097,329
32086,3915,101,43
32087,1485,1368,410
32088,1485,13192,410
32089,4664,7623,289
32090,854,1648,164
32091,6663,4570,13
32092,12080,1001,67
32093,5611,567,46
32094,5611,65,10
32095,10414,6367,179
32096,4158,397,246
32097,1616,1110,11
32098,1616,2215,11
32099,6634,8452,26
32100,6634,6620,26
32101,12400,7511,781
32102,4820,403,43
32103,6897,1775,142
32104,13336,7518,787
32105,1378,2048,27
32106,143,1018,58
32107,69,3305,31
32108,5275,211,67
32109,1884,657,209
32110,5775,4074,35
32111,5775,4260,35
32112,1635,9662,14
32113,1635,1304,49
32114,736,334,269
32115,3757,567,46
32116,5720,5766,399
32117,5720,6671,67
32118,13649,3890,326
32119,10505,2373,7
32120,5090,3917,9
32121,10560,12200,676
32122,12281,9649,142
32123,9240,9003,61
32124,7618,2969,64
32125,11318,720,144
32126,8163,17,138
32127,10026,9044,3
32128,7469,5179,22
32129,1859,2285,181
32130,11798,2379,326
32131,3296,58,23
32132,8179,6953,19
32133,4301,11824,7
32134,2487,6897,53
32135,4974,9,138
32136,5959,4280,202
32137,11812,5173,9
32138,312,2272,38
32139,4467,2709,164
32140,2420,1183,3
32141,653,211,104
32142,653,109,69
32143,653,8533,69
32144,653,1780,69
32145,1180,3159,181
32146,10896,10050,61
32147,4131,174,138
32148,3854,3655,105
32149,811,10529,70
32150,2188,1238,13
32151,2515,9791,7
32152,793,414,52
32153,793,2297,134
32154,13362,2651,391
32155,7845,245,42
32156,10550,230,30
32157,488,6315,61
32158,2998,80,340
32159,13231,58,267
32160,1336,101,43
32161,11058,269,184
32162,11058,1295,53
32163,8911,5943,495
32164,1315,5389,196
32165,33,5387,27
32166,2225,1034,247
32167,1526,1518,27
32168,7472,6717,189
32169,6730,1575,164
32170,6730,7162,42
32171,1397,3556,10
32172,1156,10824,181
32173,3695,2148,13
32174,3695,4391,64
32175,2767,8345,28
32176,12363,4243,509
32177,9404,6797,2
32178,4170,514,53
32179,908,3879,13
32180,3080,6407,71
32181,4504,5207,36
32182,4504,9367,35
32183,5532,1094,52
32184,1361,3879,3
32185,11656,58,57
32186,10624,391,30
32187,4738,359,61
32188,81,6280,71
32189,2217,1836,25
32190,11191,6231,13
32191,5330,651,30
32192,5592,5593,128
32193,7150,7338,71
32194,546,6158,70
32195,546,1520,124
32196,5665,954,427
32197,11505,10632,186
32198,7315,2024,38
32199,8576,5161,155
32200,3108,6522,35
32201,3108,3424,431
32202,3968,1094,52
32203,2216,10829,378
32204,2216,790,97
32205,761,1145,419
32206,761,3647,323
32207,761,3590,323
32208,972,10056,79
32209,972,1901,72
32210,9467,6029,636
32211,7710,4167,86
32212,3387,8283,3
32213,77,4,537
32214,122,1944,37
32215,8449,2670,202
32216,10683,6027,313
32217,7359,1423,117
32218,8774,7896,13
32219,36,5662,18
32220,36,6161,18
32221,36,5816,18
32222,36,4218,18
32223,36,3965,18
32224,36,1081,18
32225,36,7987,18
32226,36,1128,18
32227,36,2802,18
32228,36,7596,18
32229,36,9278,18
32230,2569,9815,382
32231,6962,4,52
32232,4135,5939,19
32233,10386,8769,476
32234,273,4084,26
32235,273,10109,26
32236,273,9145,11
32237,273,6667,72
32238,4531,2241,326
32239,9074,3607,157
32240,4171,2344,22
32241,1283,11567,32
32242,1100,5032,202
32243,10614,3396,32
32244,10614,3329,32
32245,10614,14187,32
32246,4523,8602,38
32247,2028,9202,28
32248,1287,129,52
32249,650,2739,75
32250,2661,454,13
32251,975,737,27
32252,323,8742,26
32253,323,3416,26
32254,1271,10288,2
32255,1271,6700,35
32256,295,4919,105
32257,3237,10366,79
32258,1582,1985,37
32259,1582,6585,315
32260,3224,2670,202
32261,2370,8425,19
32262,2370,272,53
32263,5346,6500,38
32264,4582,369,10
32265,1385,6601,72
32266,542,2724,11
32267,3468,1398,52
32268,1470,1783,7
32269,501,338,30
32270,5807,9101,10
32271,889,1376,53
32272,2157,338,30
32273,7203,1458,13
32274,2315,5973,52
32275,12078,6465,114
32276,391,13358,32
32277,369,9134,11
32278,5446,4720,52
32279,2649,6681,53
32280,4988,248,52
32281,1538,8846,3
32282,11736,6563,35
32283,4681,123,19
32284,4681,701,10
32285,7644,5045,50
32286,6443,903,19
32287,5229,1554,27
32288,5229,10264,47
32289,7988,202,30
32290,4342,9326,13
32291,305,6109,11
32292,5430,5565,37
32293,5430,2059,63
32294,5430,211,63
32295,4118,14216,165
32296,212,2009,86
32297,212,8066,69
32298,5566,7773,92
32299,1077,4875,26
32300,1077,1317,11
32301,1678,2235,11
32302,1678,10074,72
32303,7726,3214,140
32304,3865,9321,3
32305,1586,2673,117
32306,602,2221,13
32307,4308,2915,209
32308,10199,2328,23
32309,1865,5873,12
32310,12632,12561,192
32311,8246,11726,28
32312,2148,5689,61
32313,2411,2670,202
32314,10141,301,882
32315,6946,1624,246
32316,4811,818,37
32317,7592,5083,13
32318,1595,4050,35
32319,1595,2862,35
32320,11738,13926,651
32321,4451,1670,210
32322,6591,5008,37
32323,5471,8425,13
32324,2520,1047,3
32325,3647,1145,419
32326,2503,918,164
32327,1474,368,129
32328,1474,2797,129
32329,1474,5731,129
32330,4737,4736,165
32331,8279,306,9
32332,1436,1094,52
32333,3528,1181,46
32334,106,11006,169
32335,9605,312,22
32336,11421,4386,13
32337,1119,1117,13
32338,11589,629,203
32339,4077,7710,15
32340,4077,508,136
32341,9183,5362,117
32342,7669,12366,22
32343,256,644,22
32344,4915,5847,418
32345,11437,7116,9
32346,2135,4,44
32347,1871,1351,26
32348,3310,5539,10
32349,4598,436,184
32350,4075,163,63
32351,3765,277,72
32352,30,6223,15
32353,30,2539,136
32354,2275,5018,436
32355,8308,107,46
32356,10514,2326,9
32357,4243,11128,607
32358,3753,8579,38
32359,8898,8609,79
32360,4661,5289,142
32361,1735,1378,16
32362,4494,269,184
32363,10385,569,147
32364,5282,484,53
32365,1095,8863,35
32366,1095,4401,35
32367,1095,5028,35
32368,3772,403,43
32369,1709,10739,69
32370,1775,6388,358
32371,10407,5983,202
32372,4498,4269,26
32373,3507,2728,3
32374,5120,1750,37
32375,11899,12571,28
32376,9044,4049,3
32377,4951,2568,10
32378,12372,2499,217
32379,9129,5346,22
32380,9104,211,63
32381,8208,9643,114
32382,2211,667,30
32383,7507,8840,13
32384,3910,1462,30
32385,14753,1613,443
32386,4148,24,41
32387,2455,399,157
32388,2693,2964,36
32389,241,1285,32
32390,4736,4460,140
32391,4736,1978,140
32392,756,6886,128
32393,188,3200,15
32394,188,1899,15
32395,6980,211,63
32396,6980,1166,67
32397,4537,5911,355
32398,6942,2042,13
32399,8492,8635,77
32400,272,2504,9
32401,4556,161,10
32402,3205,2568,10
32403,3032,10627,64
32404,5800,3267,13
32405,2785,9744,33
32406,838,3679,11
32407,1985,6380,26
32408,6330,13156,70
32409,2608,3690,9
32410,7175,1925,49
32411,335,6082,136
32412,335,6233,186
32413,4888,6945,7
32414,419,4670,72
32415,403,5789,91
32416,403,2405,91
32417,403,2416,91
32418,403,7984,91
32419,403,5118,91
32420,403,7780,91
32421,403,1480,91
32422,403,6724,91
32423,403,13370,91
32424,403,6739,91
32425,403,10504,91
32426,403,7219,91
32427,5334,7128,522
32428,890,7692,13
32429,8319,1749,10
32430,4259,780,140
32431,10037,2766,58
32432,56,7883,205
32433,3408,4430,1034
32434,4462,1602,146
32435,6358,4315,7
32436,4,3109,2
32437,4,3924,36
32438,4,5442,36
32439,4,4477,35
32440,4,4782,35
32441,4,6933,35
32442,4,1331,35
32443,4,6392,35
32444,4,13580,35
32445,4,3366,35
32446,4,11570,35
32447,4,7757,35
32448,399,651,30
32449,1250,3787,53
32450,760,2058,11
32451,4273,4182,38
32452,4746,1322,399
32453,4567,233,78
32454,9964,248,52
32455,9964,5180,587
32456,11347,6864,9
32457,7522,1094,52
32458,10209,5229,80
32459,1802,8032,438
32460,4091,10975,42
32461,4587,999,202
32462,223,5875,77
32463,223,4025,77
32464,4490,4542,16
32465,6792,207,52
32466,12524,349,37
32467,12524,974,37
32468,12524,1566,13
32469,10952,101,43
32470,1145,176,247
32471,6098,794,52
32472,4199,1427,52
32473,5508,377,119
32474,976,2183,227
32475,9107,134,164
32476,64,3762,13
32477,5490,1395,10
32478,508,237,156
32479,6658,3454,35
32480,1427,10250,35
32481,1427,578,35
32482,1427,1687,35
32483,1427,7125,35
32484,11492,2057,10
32485,2187,6809,152
32486,1399,12061,559
32487,4526,3807,135
32488,1602,6082,15
32489,1602,3261,136
32490,11977,10517,92
32491,3715,1749,10
32492,8605,5804,39
32493,5743,6862,227
32494,336,11572,42
32495,12069,2469,119
32496,3294,3990,128
32497,1539,3381,49
32498,1492,3057,41
32499,5170,6696,172
32500,1462,12611,32
32501,1462,11608,32
32502,779,9315,31
32503,779,1549,31
32504,779,764,31
32505,8867,8539,314
32506,11469,10520,304
32507,5843,562,46
32508,493,5279,1
32509,6667,4517,50
32510,6756,5111,315
32511,424,276,429
32512,527,5107,355
32513,13781,1707,79
32514,152,12894,427
32515,6835,1992,279
32516,6835,5487,279
32517,5347,681,30
32518,3841,1286,37
32519,859,4865,113
32520,859,9672,113
32521,1144,3624,14
32522,1144,1275,49
32523,10079,9962,79
32524,2,3701,398
32525,1877,8363,290
32526,12886,3450,22
32527,6116,5353,1
32528,10876,8181,3
32529,8280,8280,101
32530,7212,7523,16
32531,2574,3132,114
32532,10849,696,50
32533,4286,9528,9
32534,227,1956,418
32535,3384,6545,329
32536,5480,2303,37
32537,1281,2413,136
32538,1281,7194,156
32539,4167,10009,283
32540,9774,4913,37
32541,9774,4273,22
32542,8666,6522,35
32543,7302,6334,13
32544,3879,27,13
32545,6840,9310,241
32546,7666,12035,637
32547,2698,5544,10
32548,5020,4577,847
32549,4082,10279,9
32550,14142,5725,79
32551,8805,1067,53
32552,1547,1196,11
32553,9099,4406,75
32554,3581,1298,9
32555,3366,4560,7
32556,806,9805,26
32557,806,6468,11
32558,806,2058,72
32559,4010,6174,13
32560,640,909,37
32561,640,12460,13
32562,3506,9614,61
32563,2449,6091,7
32564,2533,609,22
32565,9772,4736,165
32566,71,6852,32
32567,10354,5566,22
32568,2141,2869,7
32569,4314,787,52
32570,11155,811,60
32571,3770,9817,77
32572,11537,3164,26
32573,11537,6583,72
32574,101,12212,91
32575,101,10380,91
32576,101,476,91
32577,101,2034,91
32578,101,3275,91
32579,101,4531,91
32580,101,10372,91
32581,101,13155,91
32582,101,7633,91
32583,101,1316,91
32584,101,906,91
32585,101,13763,91
32586,101,7041,91
32587,101,3202,91
32588,101,10964,91
32589,101,14764,91
32590,101,6805,91
32591,101,8024,91
32592,8361,335,63
32593,6190,5506,13
32594,13634,17,138
32595,816,225,46
32596,3278,1792,49
32597,8707,36,168
32598,6238,1460,94
32599,6681,1246,13
32600,2794,5820,26
32601,2794,7662,16
32602,8078,71,30
32603,6484,1282,227
32604,6484,3550,157
32605,7511,1063,12
32606,12561,13101,88
32607,4824,8564,286
32608,4824,9464,286
32609,8661,522,10
32610,1055,6041,7
32611,1055,3434,53
32612,5057,4575,47
32613,5057,7760,47
32614,9636,1913,53
32615,1672,4868,47
32616,3246,5260,26
32617,5708,6789,53
32618,4092,5657,38
32619,63,388,13
32620,13732,569,147
32621,5075,1617,98
32622,2398,403,43
32623,1028,1385,10
32624,2855,7663,75
32625,775,6113,26
32626,775,3528,11
32627,775,4208,11
32628,775,8016,11
32629,10695,13101,79
32630,13681,8311,92
32631,7514,7657,80
32632,5623,1670,52
32633,455,6575,9
32634,8872,8550,9
32635,5710,1205,142
32636,10549,1049,63
32637,1158,2057,10
32638,3423,9402,129
32639,2889,241,30
32640,4652,13904,129
32641,682,12962,26
32642,682,2264,26
32643,682,4560,79
32644,511,7988,13
32645,1220,5799,16
32646,2539,3722,86
32647,2539,1597,15
32648,2539,8015,136
32649,2539,7945,186
32650,2611,593,80
32651,526,463,10
32652,2093,5543,19
32653,7419,7498,376
32654,8484,1077,10
32655,3200,8235,156
32656,10095,1774,176
32657,11918,13629,297
32658,1054,2150,208
32659,5505,7776,227
32660,9560,1033,24
32661,4367,4077,67
32662,2945,403,43
32663,5135,2411,77
32664,12904,1474,24
32665,11527,1905,157
32666,2637,3839,247
32667,2637,176,247
32668,1507,10446,7
32669,5504,4597,77
32670,2102,9320,436
32671,2102,8999,86
32672,2102,911,86
32673,2102,8887,86
32674,9276,3524,97
32675,321,1077,10
32676,9343,938,47
32677,12403,12512,103
32678,4293,163,15
32679,9470,1156,25
32680,2943,1913,26
32681,13151,7791,53
32682,4836,697,184
32683,428,1367,164
32684,1280,6775,45
32685,1392,7764,26
32686,3492,542,37
32687,1282,6659,30
32688,11690,3168,80
32689,2949,165,264
32690,6171,3669,138
32691,9932,11600,71
32692,2905,4,52
32693,4920,2484,30
32694,2882,11619,234
32695,1923,11506,28
32696,1347,11944,79
32697,621,1188,26
32698,8655,2046,52
32699,3011,979,326
32700,113,4850,19
32701,7075,1832,128
32702,10534,6255,9
32703,53,2554,438
32704,53,13383,181
32705,6270,569,676
32706,448,10310,7
32707,9700,10216,3
32708,9110,8768,54
32709,11903,3348,19
32710,4847,2670,202
32711,9,9971,5
32712,9,2679,5
32713,9,10051,5
32714,9,11895,261
32715,9,13568,261
32716,9,9727,261
32717,1682,1735,37
32718,4288,3280,202
32719,364,778,27
32720,364,350,47
32721,185,3335,136
32722,845,567,46
32723,845,2211,212
32724,2021,101,43
32725,2089,1392,37
32726,2145,1618,46
32727,1166,4669,136
32728,2416,6077,277
32729,1179,1802,25
32730,4931,11955,276
32731,7683,5442,128
32732,7683,4635,13
32733,6105,9975,13
32734,384,4499,39
32735,375,11686,74
32736,375,8958,319
32737,5106,2973,40
32738,5855,492,3
32739,1278,5197,342
32740,1428,253,52
32741,1309,3988,79
32742,5952,9822,79
32743,7525,207,52
32744,3186,5421,79
32745,3186,7742,72
32746,11330,2469,23
32747,8256,6012,128
32748,2797,3849,203
32749,2797,6412,589
32750,4872,3125,38
32751,11460,9284,167
32752,7383,2774,824
32753,163,7920,186
32754,4491,2278,45
32755,569,6947,185
32756,2377,4178,71
32757,10123,1463,516
32758,3326,164,13
32759,877,7869,436
32760,877,1166,136
32761,1837,6057,172
32762,107,4234,31
32763,107,4911,31
32764,107,136,31
32765,107,421,31
32766,107,7125,31
32767,107,5043,31
32768,107,2531,31
32769,14359,403,43
32770,12249,9120,13
32771,5172,458,98
32772,3514,653,269
32773,13227,635,23
32774,2947,6905,9
32775,3381,8629,674
32776,1989,24,41
32777,3163,338,30
32778,10526,36,168
32779,4743,3381,175
32780,7417,5626,67
32781,5506,2993,253
32782,1070,5616,138
32783,337,12044,39
32784,9764,8254,13
32785,613,4126,560
32786,613,6190,560
32787,11764,2689,30
32788,5553,461,2
32789,6292,9003,128
32790,6430,3186,10
32791,7223,2382,9
32792,1944,1096,11
32793,10398,7919,42
32794,6847,5615,3
32795,974,126,26
32796,974,2266,26
32797,974,4770,79
32798,6728,5611,196
32799,7587,11678,225
32800,8667,10418,3
32801,1359,399,94
32802,1761,4145,227
32803,8017,6065,53
32804,6163,794,210
32805,6163,3925,210
32806,5540,508,63
32807,2136,4467,13
32808,3600,3599,61
32809,3874,626,22
32810,2923,2008,294
32811,8252,5289,19
32812,65,7221,26
32813,3653,1006,50
32814,10664,8813,79
32815,10381,1723,136
32816,3810,2929,128
32817,3970,1281,136
32818,3970,4589,136
32819,4822,801,302
32820,8704,5829,52
32821,8704,5686,1
32822,1453,682,37
32823,1453,5958,3
32824,6553,6184,217
32825,7899,5539,37
32826,1978,7706,165
32827,765,8918,94
32828,3012,7,13
32829,7161,4428,560
32830,9136,7639,37
32831,12065,7644,167
32832,11638,5005,140
32833,6903,801,931
32834,2667,9652,77
32835,1092,2799,11
32836,2241,5358,199
32837,2241,7961,199
32838,5171,3862,11
32839,5171,519,79
32840,4603,2555,398
32841,4305,11671,205
32842,8496,3207,382
32843,1774,1168,330
32844,8149,3586,164
32845,3021,3732,53
32846,4586,7773,22
32847,10216,213,13
32848,1840,1306,11
32849,8998,1992,3
32850,3449,4263,24
32851,12617,2109,9
32852,931,230,30
32853,5402,262,144
32854,3195,1311,13
32855,8411,10409,1
32856,3060,6113,26
32857,3948,32,37
32858,3948,11667,1136
32859,7857,779,46
32860,1260,1815,13
32861,269,5122,54
32862,269,3202,64
32863,5244,8018,9
32864,3070,344,313
32865,644,6833,38
32866,332,14182,113
32867,1162,13704,26
32868,2790,3770,431
32869,3312,134,27
32870,1003,7437,26
32871,1003,12124,26
32872,429,11971,26
32873,429,5677,79
32874,121,2071,10
32875,129,9348,2
32876,129,8921,35
32877,1048,2001,205
32878,3125,2484,30
32879,3125,1104,30
32880,2849,4327,137
32881,5614,7905,592
32882,3657,391,30
32883,3814,5069,261
32884,12741,3828,23
32885,774,11982,203
32886,4096,4814,61
32887,4297,174,138
32888,2510,6294,3
32889,2358,1575,629
32890,10732,5491,3
32891,9861,877,63
32892,9039,8145,136
32893,618,9341,49
32894,2927,3399,411
32895,2927,6285,814
32896,2053,2054,732
32897,7678,4660,129
32898,6411,1836,25
32899,2303,5487,79
32900,2303,5810,79
32901,6948,11206,420
32902,1065,269,184
32903,6562,697,184
32904,11293,3510,506
32905,681,1889,32
32906,681,7780,32
32907,681,7758,32
32908,1464,13018,137
32909,1128,8822,61
32910,6051,6898,3
32911,1063,2637,132
32912,2639,1951,3
32913,3612,4875,40
32914,9582,8613,19
32915,6711,3450,22
32916,59,2241,326
32917,6164,1169,105
32918,5579,4460,26
32919,10708,4000,41
32920,2198,5002,128
32921,884,7599,9
32922,342,1600,37
32923,342,2081,253
32924,5851,7672,205
32925,10637,3845,426
32926,3583,888,53
32927,2488,3576,9
32928,4989,9769,16
32929,11165,7660,38
32930,5439,1890,164
32931,5439,2568,164
32932,10205,4177,7
32933,5046,3589,10
32934,1277,8668,28
32935,1277,5454,28
32936,1181,1743,31
32937,1181,3158,31
32938,1181,4914,31
32939,3158,1003,10
32940,3495,1034,49
32941,10934,403,43
32942,635,7566,683
32943,635,9823,28
32944,8489,10515,148
32945,8489,10515,9
32946,6316,2341,53
32947,468,8681,7
32948,5692,4,52
32949,12983,9118,38
32950,6017,3663,390
32951,12204,1937,165
32952,11254,320,52
32953,161,12488,26
32954,5381,11094,40
32955,344,9062,356
32956,344,5980,625
32957,766,338,30
32958,10928,3450,22
32959,10928,2226,30
32960,4076,8074,10
32961,6092,945,9
32962,12944,7086,42
32963,3850,338,30
32964,279,11852,431
32965,9746,12044,39
32966,4613,5212,37
32967,2650,5387,27
32968,1451,2823,30
32969,4341,4613,26
32970,1415,7080,243
32971,7141,3536,140
32972,2484,9649,32
32973,2484,7059,32
32974,8490,439,39
32975,12682,11649,397
32976,2082,790,97
32977,4176,3770,390
32978,6817,12793,7
32979,596,3757,61
32980,1083,7437,157
32981,1104,3091,32
32982,1104,870,32
32983,1104,1531,32
32984,1104,5489,32
32985,10221,5823,53
32986,2509,1347,429
32987,4283,1455,209
32988,1819,953,9
32989,9452,701,27
32990,9452,3009,47
32991,9452,5993,47
32992,1274,8338,45
32993,12068,6579,13
32994,12984,3186,37
32995,189,8089,192
32996,10578,974,37
32997,10215,403,43
32998,6520,335,67
32999,1818,1980,162
33000,1818,541,301
33001,7208,1175,37
33002,6179,102,11
33003,6179,5207,11
33004,5337,7820,358
33005,10402,4734,164
33006,98,12240,42
33007,5813,789,419
33008,8662,7491,39
33009,8640,4085,276
33010,7864,3521,390
33011,2755,5164,61
33012,8122,1464,250
33013,6254,369,27
33014,41,6321,0
33015,8778,1678,164
33016,1398,10077,35
33017,7326,6652,290
33018,5438,3195,93
33019,5438,287,13
33020,4394,335,63
33021,5551,1225,38
33022,8551,4187,37
33023,8551,2610,9
33024,5023,7884,40
33025,10213,6537,179
33026,11862,11861,481
33027,3599,21,10
33028,10848,3973,61
33029,5636,155,7
33030,1966,12603,114
33031,1966,1381,23
33032,7596,447,37
33033,4121,12780,774
33034,3577,3842,31
33035,10015,49,23
33036,8658,6235,11
33037,7102,36,168
33038,3443,6468,11
33039,4056,24,41
33040,11128,991,77
33041,10811,2055,128
33042,9771,9759,26
33043,1600,10074,11
33044,13269,230,30
33045,10176,13211,50
33046,11369,3381,110
33047,2715,253,52
33048,1545,5032,202
33049,625,4,52
33050,13989,101,43
33051,5625,697,169
33052,11361,5145,9
33053,902,293,69
33054,902,532,186
33055,7380,12189,178
33056,7380,12189,843
33057,2162,561,137
33058,6898,6051,13
33059,6898,7569,3
33060,1697,9187,128
33061,3742,218,47
33062,9275,3993,167
33063,4900,1997,26
33064,5900,1836,25
33065,8736,4411,9
33066,8425,910,13
33067,7049,2905,167
33068,1927,7491,32
33069,1927,8232,32
33070,1508,7355,77
33071,2396,1219,128
33072,7391,3708,378
33073,7391,789,419
33074,5097,4117,22
33075,1367,9572,79
33076,1367,7124,72
33077,1196,2423,7
33078,3712,7921,9
33079,3640,12572,196
33080,13653,4070,114
33081,2434,6443,298
33082,4292,761,20
33083,3411,2230,165
33084,9280,3668,252
33085,4260,2117,169
33086,5156,5892,71
33087,922,432,22
33088,1973,3149,26
33089,1973,1894,26
33090,3697,2299,10
33091,5715,2487,9
33092,5684,3503,415
33093,8476,2506,242
33094,13864,10,138
33095,6714,4,44
33096,3457,5810,26
33097,9697,11122,297
33098,3188,909,37
33099,3188,5566,22
33100,259,10886,13
33101,1670,5006,36
33102,1670,9222,289
33103,7001,2102,15
33104,7178,1234,50
33105,49,2673,6
33106,9493,7414,9
33107,4214,8726,53
33108,1618,1255,31
33109,11282,604,138
33110,1997,4900,37
33111,5105,3900,71
33112,2634,11361,53
33113,5212,9038,26
33114,9125,2583,30
33115,1131,4154,119
33116,4415,1474,24
33117,3317,211,67
33118,5058,4992,16
33119,13647,7004,160
33120,3617,3682,410
33121,897,4698,38
33122,367,567,46
33123,11488,620,22
33124,3135,11459,196
33125,5944,2927,23
33126,8847,5471,3
33127,4827,2805,364
33128,7023,3032,13
33129,1175,5308,26
33130,1175,402,79
33131,5825,2947,7
33132,3521,1156,285
33133,9252,6284,511
33134,4182,230,30
33135,2869,8643,13
33136,1268,1620,3
33137,3562,5040,7
33138,2764,9717,359
33139,6375,6339,587
33140,6375,6395,157
33141,4535,9206,664
33142,7299,2928,88
33143,2186,5483,220
33144,11205,4738,13
33145,248,2315,35
33146,248,3633,35
33147,248,1727,35
33148,5735,701,37
33149,12729,101,43
33150,334,2121,136
33151,4581,1376,169
33152,7350,8898,164
33153,5778,12422,114
33154,395,635,49
33155,1380,5041,164
33156,8327,8461,32
33157,2729,9337,13
33158,2789,7898,205
33159,2789,2428,47
33160,2789,8603,47
33161,8188,7704,276
33162,8188,6547,53
33163,14902,9230,137
33164,8934,8290,61
33165,10106,520,10
33166,176,1025,97
33167,1140,5728,148
33168,3245,99,30
33169,9620,9,138
33170,2561,9156,28
33171,467,4772,3
33172,6511,10161,7
33173,6511,35,17
33174,8082,36,168
33175,408,363,164
33176,4994,421,54
33177,3702,10317,470
33178,2274,850,63
33179,11062,66,637
33180,7309,681,30
33181,12668,6875,313
33182,1838,10259,9
33183,433,334,146
33184,3522,3963,19
33185,981,8343,551
33186,2547,58,110
33187,4879,2113,155
33188,8775,4088,114
33189,6491,8556,485
33190,6012,701,10
33191,9892,682,37
33192,4844,9714,378
33193,4844,375,411
33194,7816,2191,25
33195,6750,1127,13
33196,277,7906,10
33197,9788,2693,210
33198,651,9088,32
33199,651,18,32
33200,651,5729,32
33201,6114,1095,52
33202,6571,3560,19
33203,6571,8155,19
33204,5236,1188,7
33205,1187,369,10
33206,3881,7805,224
33207,2293,8109,31
33208,6207,4800,128
33209,8887,478,22
33210,8887,11883,42
33211,5977,3152,202
33212,2071,4771,26
33213,2872,8045,313
33214,4639,806,27
33215,5443,909,164
33216,3986,3317,7
33217,3355,1683,25
33218,2689,541,649
33219,988,2700,261
33220,988,10927,886
33221,5119,506,14
33222,11769,58,57
33223,322,787,52
33224,8925,3810,26
33225,12056,10,138
33226,12966,13182,1
33227,1913,1944,164
33228,6242,3287,444
33229,6242,5828,9
33230,11913,1059,13
33231,9837,6617,276
33232,134,3910,26
33233,134,6266,11
33234,134,2569,72
33235,667,8705,32
33236,667,5690,32
33237,667,12184,32
33238,667,4096,32
33239,667,12142,32
33240,3704,1360,13
33241,7986,9902,157
33242,4485,5589,128
33243,24,5219,12
33244,8654,6749,679
33245,155,2664,13
33246,4669,5626,136
33247,12474,1203,667
33248,5989,4560,3
33249,12086,6980,94
33250,2430,36,168
33251,634,8413,227
33252,9698,403,43
33253,11459,2732,7
33254,7314,4747,13
33255,10618,5957,80
33256,839,9832,7
33257,412,6522,155
33258,12433,2241,326
33259,6574,11155,111
33260,1874,1073,46
33261,5031,1466,285
33262,9356,2004,164
33263,7893,7893,101
33264,79,12819,2
33265,79,2385,2
33266,79,7386,2
33267,79,6430,36
33268,4481,3137,39
33269,1230,3102,208
33270,2850,230,30
33271,9029,9030,28
33272,2752,8631,9
33273,7204,3977,13
33274,7204,1115,13
33275,3990,10677,7
33276,7791,11287,164
33277,10243,8235,156
33278,447,3856,11
33279,8691,7985,47
33280,2402,3502,37
33281,1311,5931,71
33282,166,1698,128
33283,1590,8969,11
33284,1590,4762,72
33285,206,2210,212
33286,2719,9113,50
33287,13542,4599,114
33288,156,338,30
33289,12807,2010,446
33290,1581,2797,53
33291,642,555,119
33292,7989,1464,250
33293,2347,5196,35
33294,5308,8831,13
33295,14482,14140,446
33296,1105,101,43
33297,4026,6179,465
33298,5945,667,30
33299,1284,6348,37
33300,3454,1646,19
33301,510,948,26
33302,7109,9847,39
33303,7109,5086,22
33304,9296,3006,138
33305,6803,7503,19
33306,4059,2584,69
33307,4978,1202,202
33308,7903,143,6
33309,4788,1224,37
33310,2027,2667,390
